B,38,1,3.4
B,38,14,5.47
B,38,27,8.76
B,38,42,8.56
B,38,44,4.4
B,38,53,9.67
B,38,60,6.07
B,38,63,3.05
B,38,77,6.4
B,39,2,9.56
B,39,31,8.72
B,39,46,3.97
B,39,61,6.83
B,39,62,6.19
B,39,63,4.5
B,39,84,7.57
B,39,85,5.45
B,40,10,8.79
B,40,31,9.19
B,40,62,2.24
B,40,76,1.05
B,41,31,2.0
B,41,34,5.16
B,41,36,3.68
B,41,85,1.37
B,41,88,4.56
B,41,90,1.77
B,41,96,5.6
B,42,10,9.6
B,42,14,4.82
B,42,26,5.06
B,42,39,4.85
B,42,87,4.43
B,42,92,2.64
B,43,26,7.43
B,43,66,4.97
B,43,73,1.15
B,43,78,2.11
B,43,97,9.34
B,43,99,1.99
B,44,10,3.54
B,44,12,6.35
B,44,24,6.27
B,44,46,9.69
B,44,48,2.81
B,44,54,7.61
B,44,55,4.13
B,44,83,4.87
B,45,15,2.79
B,45,41,7.31
B,45,44,8.71
B,45,67,6.84
B,45,96,3.69
B,46,17,1.91
B,46,28,1.23
B,46,73,8.34
B,47,0,4.64
B,47,14,8.66
B,47,55,9.8
B,47,88,8.45
B,48,24,4.7
B,48,51,2.52
B,48,70,3.96
B,48,82,3.7
B,48,83,8.62
B,49,29,5.18
B,49,66,4.91
B,49,71,2.69
B,50,23,3.5
B,50,37,1.8
B,50,49,7.63
B,50,54,5.71
B,50,61,8.64
B,50,86,2.35
B,50,92,7.7
B,51,10,2.63
B,51,17,7.34
B,51,59,7.79
B,51,82,9.12
B,51,93,5.34
B,52,22,5.71
B,52,43,1.74
B,52,49,9.76
B,52,62,7.5
B,53,12,2.21
B,53,22,5.27
B,53,54,2.18
B,53,82,5.66
B,53,98,9.1
B,54,11,9.39
B,54,35,8.81
B,54,41,7.68
B,54,56,2.13
B,54,93,9.85
B,55,9,7.89
B,55,27,6.39
B,55,64,5.87
B,55,85,1.55
B,56,6,4.43
B,56,7,7.95
B,56,30,1.07
B,56,46,4.63
B,56,55,5.8
B,57,0,6.85
B,57,1,5.83
B,57,9,1.78
B,57,49,1.33
B,57,51,6.5
B,57,61,6.31
B,57,78,3.28
B,57,81,1.57
B,57,87,7.19
B,58,8,2.1
B,58,24,6.4
B,58,37,4.59
B,58,44,9.2
B,58,49,2.23
B,59,3,7.37
B,59,11,4.33
B,59,19,9.39
B,59,20,9.33
B,59,26,9.08
B,59,44,9.8
B,59,46,5.87
B,59,61,2.7
B,59,72,8.48
B,59,79,6.56
B,59,83,2.41
B,59,85,5.09
B,59,98,3.47
B,60,48,7.17
B,60,57,9.55
B,60,71,10.0
B,60,74,2.46
B,61,20,6.5
B,61,24,1.39
B,61,36,6.96
B,61,59,1.65
B,61,88,5.81
B,62,5,8.15
B,62,26,5.88
B,62,28,1.91
B,62,49,4.37
B,62,86,2.73
B,62,89,8.73
B,63,6,2.58
B,63,14,8.75
B,63,22,4.01
B,63,32,7.51
B,63,53,2.05
B,63,71,4.62
B,63,90,5.56
B,63,95,8.47
B,64,46,3.6
B,64,59,2.8
B,65,0,5.56
B,65,9,4.32
B,65,37,5.33
B,65,44,4.45
B,65,47,9.81
B,65,61,6.86
B,65,64,5.23
B,66,26,3.75
B,66,34,8.44
B,66,45,9.15
B,66,56,9.28
B,66,57,2.59
B,66,65,1.28
B,66,77,7.75
B,66,88,3.85
B,67,18,5.92
B,67,29,5.25
B,67,53,6.04
B,67,66,6.22
B,67,99,9.17
B,68,5,5.94
B,68,22,2.46
B,68,50,2.61
B,68,55,1.92
B,68,75,6.68
B,69,18,5.66
B,69,22,1.52
B,69,37,2.93
B,69,62,7.6
B,69,68,6.1
B,69,82,6.33
B,69,92,2.07
B,69,99,4.3
B,70,10,1.72
B,70,19,5.54
B,70,26,4.65
B,70,28,9.09
B,70,39,9.26
B,70,50,4.83
B,70,64,9.25
B,70,87,6.93
B,70,97,3.89
B,71,69,2.05
B,71,83,3.79
B,72,33,3.75
B,72,39,2.59
B,72,42,4.1
B,72,55,4.37
B,72,56,3.91
B,72,69,1.9
B,72,70,8.12
B,72,86,8.67
B,73,11,2.31
B,73,37,9.76
B,73,57,5.02
B,73,67,2.77
B,73,73,7.73
B,73,99,6.62
B,74,0,9.54
B,74,2,7.72
B,74,20,4.66
B,74,24,9.97
B,74,25,7.84
B,74,36,4.85
B,74,64,4.49
B,74,91,2.37
B,75,2,9.57
B,75,19,5.95
B,75,33,5.46
B,75,62,2.37
B,75,74,8.98
B,75,86,1.68
B,76,0,2.48
B,76,9,5.05
B,76,16,3.8
B,76,32,3.54
B,76,33,9.24
B,76,75,4.98
B,77,28,3.6
B,77,29,1.47
B,77,43,2.77
B,77,53,1.19
B,77,91,5.38
B,78,10,5.85
B,78,45,1.37
B,78,58,1.43
B,78,90,1.73
B,78,98,9.94
B,79,20,4.46
B,79,22,3.91
B,79,36,8.01
B,79,98,5.75
B,80,33,9.33
B,80,64,8.24
B,80,80,8.47
B,80,97,1.34
B,81,16,4.34
B,81,32,6.22
B,81,54,6.32
B,81,60,4.21
B,81,63,6.12
B,82,6,9.8
B,82,21,5.47
B,82,29,3.82
B,82,67,8.54
B,83,12,5.04
B,83,23,7.3
B,83,48,7.41
B,83,52,5.49
B,83,75,5.63
B,83,86,3.56
B,83,87,3.08
B,83,89,5.21
B,84,4,7.65
B,84,7,2.99
B,84,19,4.64
B,84,24,3.6
B,84,25,6.33
B,84,30,5.2
B,84,37,2.54
B,84,39,2.24
B,84,41,9.4
B,84,44,7.06
B,84,73,3.21
B,84,83,7.82
B,84,96,1.74
B,85,12,4.33
B,85,29,7.27
B,85,57,2.82
B,85,68,1.42
B,85,81,1.38
B,85,85,8.6
B,86,1,4.25
B,86,38,7.22
B,86,48,3.04
B,86,51,3.82
B,86,62,9.46
B,86,63,8.0
B,86,71,3.33
B,86,76,7.24
B,87,6,8.18
B,87,39,7.11
B,87,70,1.57
B,88,30,9.49
B,89,20,3.83
B,89,56,6.57
B,89,75,8.16
B,89,92,8.03
B,90,16,1.8
B,90,31,9.66
B,90,81,6.72
B,91,23,7.77
B,91,52,9.45
B,91,55,7.4
B,91,59,3.78
B,91,60,3.74
B,91,75,9.95
B,92,3,5.3
B,92,31,2.52
B,92,46,2.96
B,92,60,2.01
B,92,84,5.12
B,92,85,6.21
B,92,90,5.58
B,93,8,7.05
B,93,22,5.39
B,93,50,2.84
B,93,54,3.17
B,94,0,8.3
B,94,21,5.13
B,94,43,7.98
B,94,69,9.2
B,94,73,2.23
B,94,86,2.0
B,95,7,9.81
B,95,24,7.28
B,95,58,1.64
B,95,82,4.3
B,97,39,6.34
B,97,53,4.66
B,98,26,5.63
B,98,65,1.5
B,98,66,5.85
B,98,69,9.08
B,99,10,5.92
B,99,46,3.15
B,99,52,9.45
